id,key,value,type
137252018,created,07/16/2008,gnis
137252018,state_id,32,gnis
137252018,county_id,003,gnis
137252018,feature_id,2473471,gnis
137252089,highway,turning_circle,regular
137252131,highway,turning_circle,regular
137252140,highway,turning_circle,regular
137252145,highway,turning_circle,regular
137252560,highway,traffic_signals,regular
137252635,highway,traffic_signals,regular
137253440,highway,traffic_signals,regular
137253501,highway,traffic_signals,regular
137253637,source,Bing,regular
137253637,highway,turning_circle,regular
137253676,highway,turning_circle,regular
137253761,highway,turning_circle,regular
137253859,highway,turning_circle,regular
137254134,highway,turning_circle,regular
137254284,highway,turning_circle,regular
137254340,highway,turning_circle,regular
137254508,highway,turning_circle,regular
137254516,highway,turning_circle,regular
137254530,source,Yahoo,regular
137254530,highway,turning_circle,regular
137254580,highway,turning_circle,regular
137254598,highway,turning_circle,regular
137254652,highway,turning_circle,regular
137254824,highway,turning_circle,regular
137254841,highway,turning_circle,regular
137254874,source,Bing,regular
137254874,highway,turning_circle,regular
137254985,highway,turning_circle,regular
137255166,highway,turning_circle,regular
137255182,highway,turning_circle,regular
137255324,source,Bing,regular
137255324,highway,turning_circle,regular
137255357,highway,turning_circle,regular
137255716,highway,turning_circle,regular
137255728,source,Bing,regular
137255728,highway,turning_circle,regular
137255751,highway,traffic_signals,regular
137255793,highway,turning_circle,regular
137255885,highway,turning_circle,regular
137256075,source,Bing,regular
137256075,highway,turning_circle,regular
137256092,highway,turning_circle,regular
137256146,highway,turning_circle,regular
137256561,highway,turning_circle,regular
137256672,highway,turning_circle,regular
137256864,highway,turning_circle,regular
137256955,highway,turning_circle,regular
137256984,highway,turning_circle,regular
137257077,highway,turning_circle,regular
137257177,highway,turning_circle,regular
137257377,highway,turning_circle,regular
137257411,highway,turning_circle,regular
137257536,source,Bing,regular
137257536,highway,turning_circle,regular
137257548,highway,turning_circle,regular
137257666,source,Bing,regular
137257666,highway,turning_circle,regular
137257885,source,Bing,regular
137257885,highway,turning_circle,regular
137257898,highway,turning_circle,regular
137257912,highway,turning_circle,regular
137257948,highway,turning_circle,regular
137257985,highway,turning_circle,regular
137258057,highway,turning_circle,regular
137258306,highway,turning_circle,regular
137258383,source,Bing,regular
137258383,highway,turning_circle,regular
137258401,highway,turning_circle,regular
137258426,highway,turning_circle,regular
137258585,highway,turning_circle,regular
137258704,highway,turning_circle,regular
137258713,highway,turning_circle,regular
137258737,highway,turning_circle,regular
137258792,highway,turning_circle,regular
137258870,highway,turning_circle,regular
137258888,highway,turning_circle,regular
137258920,source,bing,regular
137258920,highway,turning_circle,regular
137258934,source,Bing,regular
137258934,highway,turning_circle,regular
137258947,highway,turning_circle,regular
137258980,highway,turning_circle,regular
137259329,noexit,yes,regular
137259477,highway,turning_circle,regular
137259498,source,Bing,regular
137259498,highway,turning_circle,regular
137259580,highway,turning_circle,regular
137259657,highway,turning_circle,regular
137259666,noexit,yes,regular
137259674,highway,turning_circle,regular
137259681,highway,turning_circle,regular
137259721,highway,turning_circle,regular
137259733,source,bing,regular
137259733,highway,turning_circle,regular
137259759,highway,turning_circle,regular
137259809,highway,turning_circle,regular
137259878,highway,turning_circle,regular
137259939,highway,turning_circle,regular
137260459,highway,turning_circle,regular
137260486,highway,turning_circle,regular
137260505,highway,turning_circle,regular
137261008,highway,turning_circle,regular
137261030,highway,turning_circle,regular
137261053,highway,turning_circle,regular
137261071,highway,turning_circle,regular
137261129,highway,turning_circle,regular
137261211,highway,turning_circle,regular
137261243,highway,turning_circle,regular
137261319,highway,turning_circle,regular
137261402,highway,turning_circle,regular
137261453,source,Bing,regular
137261453,highway,turning_circle,regular
137261626,highway,turning_circle,regular
137261938,source,Bing,regular
137261938,highway,turning_circle,regular
137262142,highway,traffic_signals,regular
137262142,crossing,traffic_signals,regular
137262180,highway,traffic_signals,regular
137262182,highway,traffic_signals,regular
137262186,highway,traffic_signals,regular
137262191,highway,traffic_signals,regular
137262196,highway,traffic_signals,regular
137262272,source,Yahoo,regular
137262272,highway,traffic_signals,regular
137262275,highway,traffic_signals,regular
137262506,highway,turning_circle,regular
137262744,source,Bing,regular
137262744,highway,turning_circle,regular
137262787,highway,crossing,regular
137262863,source,Bing,regular
137262863,highway,turning_circle,regular
137262921,noexit,yes,regular
137262993,highway,turning_circle,regular
137263055,highway,turning_circle,regular
137263090,highway,turning_circle,regular
137263224,highway,turning_circle,regular
137263224,source,bing,regular
137263362,source,Yahoo,regular
137263362,highway,turning_circle,regular
137263469,highway,turning_circle,regular
137263534,highway,turning_circle,regular
137263569,highway,turning_circle,regular
137263627,highway,turning_circle,regular
137263731,highway,turning_circle,regular
137263833,noexit,yes,regular
137264094,highway,turning_circle,regular
137264129,highway,turning_circle,regular
137264448,source,Bing,regular
137264448,highway,turning_circle,regular
137264544,highway,turning_circle,regular
137264641,highway,turning_circle,regular
137265246,highway,turning_circle,regular
137265368,highway,turning_circle,regular
137265389,highway,turning_circle,regular
137265663,highway,turning_circle,regular
137265721,highway,turning_circle,regular
137265729,highway,turning_circle,regular
137265762,highway,turning_circle,regular
137265891,source,Bing,regular
137265891,highway,turning_circle,regular
137266133,highway,turning_circle,regular
137266145,highway,turning_circle,regular
137266173,highway,turning_circle,regular
137266196,highway,turning_circle,regular
137266206,highway,turning_circle,regular
137266223,source,Bing,regular
137266223,highway,turning_circle,regular
137266273,highway,turning_circle,regular
137266499,highway,turning_circle,regular
137266521,highway,turning_circle,regular
137266625,highway,turning_circle,regular
137267064,highway,turning_circle,regular
137267099,highway,turning_circle,regular
137267113,highway,turning_circle,regular
137267432,highway,turning_circle,regular
137267489,highway,turning_circle,regular
137267804,highway,turning_circle,regular
137268084,source,Yahoo,regular
137268084,highway,turning_circle,regular
137268253,highway,turning_circle,regular
137268260,highway,turning_circle,regular
137268263,highway,turning_circle,regular
137268394,source,Bing,regular
137268394,highway,turning_circle,regular
137268462,highway,turning_circle,regular
137268651,source,bing,regular
137268651,highway,turning_circle,regular
137268668,highway,turning_circle,regular
137268756,highway,turning_circle,regular
137268912,highway,turning_circle,regular
137269062,highway,turning_circle,regular
137269068,highway,turning_circle,regular
137269145,source,Yahoo,regular
137269145,highway,turning_circle,regular
137269334,highway,traffic_signals,regular
137269351,highway,traffic_signals,regular
137269361,highway,traffic_signals,regular
137269369,highway,traffic_signals,regular
137269377,highway,traffic_signals,regular
137269865,highway,turning_circle,regular
137269884,highway,turning_circle,regular
137269910,highway,turning_circle,regular
137269944,highway,turning_circle,regular
137269969,highway,turning_circle,regular
137269991,highway,turning_circle,regular
137270128,highway,turning_circle,regular
137270155,source,Bing,regular
137270155,highway,turning_circle,regular
137270161,source,Bing,regular
137270161,highway,turning_circle,regular
137270534,highway,turning_circle,regular
137270539,highway,turning_circle,regular
137270575,highway,turning_circle,regular
137270700,highway,turning_circle,regular
137270775,source,Yahoo,regular
137270775,highway,turning_circle,regular
137270805,highway,turning_circle,regular
137270943,highway,turning_circle,regular
137271074,source,Bing,regular
137271074,highway,turning_circle,regular
137271263,source,Bing,regular
